track_name,artist_name,playcount,listeners,url,image_url
De Museo (Feat. Benito Martinez),Bad Bunny,16,9,https://www.last.fm/music/Bad+Bunny/_/De+Museo+(Feat.+Benito+Martinez),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tu no Metes Cabra (slowed remix,Bad Bunny,16,9,https://www.last.fm/music/Bad+Bunny/_/Tu+no+Metes+Cabra+(slowed+remix,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"1 Polvo (feat. Maluma, Arcángel, de la Ghetto & Ñengo Flow)",Bad Bunny,18,9,"https://www.last.fm/music/Bad+Bunny/_/1+Polvo+(feat.+Maluma,+Arc%C3%A1ngel,+de+la+Ghetto+&+%C3%91engo+Flow)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
¿Quién Tu Eres? - Bad Bunny ( Video Oficial ),Bad Bunny,17,9,https://www.last.fm/music/Bad+Bunny/_/%C2%BFQui%C3%A9n+Tu+Eres%3F+-+Bad+Bunny+(+Video+Oficial+),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
J BALVIN x BAD BUNNY - LA CANCIÓN | OASIS (Official Video),Bad Bunny,15,9,https://www.last.fm/music/Bad+Bunny/_/J+BALVIN+x+BAD+BUNNY+-+LA+CANCI%C3%93N+%7C+OASIS+(Official+Video),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Me Mata (feat. Mambo Kingz, DJ Luian, Arcangel, Almighty, Bryant Myers, Noriel, Baby Rasta, Brytiago, Austin Santos, Jonathan De Jesus, Luian Malave, Xavier Semper, Edgar Semper, Noel Santos, Joseph Negron, Bryan Cancel Santiago, Benito Martinez, Bryan Robert Rohena Perez, Alejandro Mosqueda)",Bad Bunny,13,9,"https://www.last.fm/music/Bad+Bunny/_/Me+Mata+(feat.+Mambo+Kingz,+DJ+Luian,+Arcangel,+Almighty,+Bryant+Myers,+Noriel,+Baby+Rasta,+Brytiago,+Austin+Santos,+Jonathan+De+Jesus,+Luian+Malave,+Xavier+Semper,+Edgar+Semper,+Noel+Santos,+Joseph+Negron,+Bryan+Cancel+Santiago,+Benito+Martinez,+Bryan+Robert+Rohena+Perez,+Alejandro+Mosqueda)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tenemos Que Hablar - Bad Bunny | X 100PRE,Bad Bunny,15,9,https://www.last.fm/music/Bad+Bunny/_/Tenemos+Que+Hablar+-+Bad+Bunny+%7C+X+100PRE,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"THUNDER Y LIGHTNING (feat. Eladio Carrión, Benito A. Martinez Ocasio, Eladio Carrion)",Bad Bunny,13,9,"https://www.last.fm/music/Bad+Bunny/_/THUNDER+Y+LIGHTNING+(feat.+Eladio+Carri%C3%B3n,+Benito+A.+Martinez+Ocasio,+Eladio+Carrion)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Soy Peor (Radical One Edit),Bad Bunny,17,9,https://www.last.fm/music/Bad+Bunny/_/Soy+Peor+(Radical+One+Edit),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Haciendo Que Me Amas (By JGalvez) (WWW.ELGENERO.COM),Bad Bunny,14,9,https://www.last.fm/music/Bad+Bunny/_/Haciendo+Que+Me+Amas+(By+JGalvez)+(WWW.ELGENERO.COM),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Loco Pero Millonario (feat. Nfasis),Bad Bunny,18,9,https://www.last.fm/music/Bad+Bunny/_/Loco+Pero+Millonario+(feat.+Nfasis),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Báilame (Remix),Bad Bunny,16,9,https://www.last.fm/music/Bad+Bunny/_/B%C3%A1ilame+(Remix),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yonaguni (Letra/Lyrics + Subtitulado En Español),Bad Bunny,14,9,https://www.last.fm/music/Bad+Bunny/_/Yonaguni+(Letra%2FLyrics+%252B+Subtitulado+En+Espa%C3%B1ol),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
HOY COBRÉ (feat. Benito A. Martínez Ocasio),Bad Bunny,13,9,https://www.last.fm/music/Bad+Bunny/_/HOY+COBR%C3%89+(feat.+Benito+A.+Mart%C3%ADnez+Ocasio),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Diles (feat. Ñengo Flow, Azuna, Arcángel & Farruko)",Bad Bunny,14,9,"https://www.last.fm/music/Bad+Bunny/_/Diles+(feat.+%C3%91engo+Flow,+Azuna,+Arc%C3%A1ngel+&+Farruko)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
P FKN R - Bad Bunny x Kendo Kaponi x Arcangel | YHLQMDLG,Bad Bunny,12,9,https://www.last.fm/music/Bad+Bunny/_/P+FKN+R+-+Bad+Bunny+x+Kendo+Kaponi+x+Arcangel+%7C+YHLQMDLG,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"PERRO NEGRO (feat. Feid, Benito A. Martinez Ocasio, Salomón Villada Hoyos)",Bad Bunny,10,9,"https://www.last.fm/music/Bad+Bunny/_/PERRO+NEGRO+(feat.+Feid,+Benito+A.+Martinez+Ocasio,+Salom%C3%B3n+Villada+Hoyos)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Amorfoda (Original),Bad Bunny,13,9,https://www.last.fm/music/Bad+Bunny/_/Amorfoda+(Original),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Otra Vez (feat. Kelmitt & Darell),Bad Bunny,12,9,https://www.last.fm/music/Bad+Bunny/_/Otra+Vez+(feat.+Kelmitt+&+Darell),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yonaguni Mix,Bad Bunny,10,9,https://www.last.fm/music/Bad+Bunny/_/Yonaguni+Mix,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bad Bunny - Estamos Bien | Oficial,Bad Bunny,11,9,https://www.last.fm/music/Bad+Bunny/_/Bad+Bunny+-+Estamos+Bien+%7C+Oficial,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
MIA (ASH Remix) (feat. Drake),Bad Bunny,12,9,https://www.last.fm/music/Bad+Bunny/_/MIA+(ASH+Remix)+(feat.+Drake),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
DÁKITI (Letras),Bad Bunny,10,9,https://www.last.fm/music/Bad+Bunny/_/D%C3%81KITI+(Letras),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
EUROPA :,Bad Bunny,9,9,https://www.last.fm/music/Bad+Bunny/_/EUROPA+:,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
YHLQMDLG  Reaction/Review,Bad Bunny,10,9,https://www.last.fm/music/Bad+Bunny/_/YHLQMDLG++Reaction%2FReview,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Viral,Bad Bunny,9,9,https://www.last.fm/music/Bad+Bunny/_/Viral,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
YHLQMDLG (ÁLBUM COMPLETO),Bad Bunny,9,9,https://www.last.fm/music/Bad+Bunny/_/YHLQMDLG+(%C3%81LBUM+COMPLETO),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Soy Peor Remix (feat. J Balvin),Bad Bunny,9,9,https://www.last.fm/music/Bad+Bunny/_/Soy+Peor+Remix+(feat.+J+Balvin),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
COMO UN BEBÉ  Ft.J Balvin & Mr Eazi,Bad Bunny,9,9,https://www.last.fm/music/Bad+Bunny/_/COMO+UN+BEB%C3%89++Ft.J+Balvin+&+Mr+Eazi,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Bugatti, 120 Drill",Bad Bunny,218,8,"https://www.last.fm/music/Bad+Bunny/_/Bugatti,+120+Drill",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Hablamos Mañana (feat. Duki, Pablo Chill-E)",Bad Bunny,174,8,"https://www.last.fm/music/Bad+Bunny/_/Hablamos+Ma%C3%B1ana+(feat.+Duki,+Pablo+Chill-E)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
CÓMO SE SIENTE (feat. Jhay Cortez) [Remix],Bad Bunny,145,8,https://www.last.fm/music/Bad+Bunny/_/C%C3%93MO+SE+SIENTE+(feat.+Jhay+Cortez)+%5BRemix%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
WHERE SHE GOES (Sistek Remix),Bad Bunny,124,8,https://www.last.fm/music/Bad+Bunny/_/WHERE+SHE+GOES+(Sistek+Remix),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Molokai,Bad Bunny,123,8,https://www.last.fm/music/Bad+Bunny/_/Molokai,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Vuelve (Feat. Daddy Yankee),Bad Bunny,92,8,https://www.last.fm/music/Bad+Bunny/_/Vuelve+(Feat.+Daddy+Yankee),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
La Romana (feat. Josh Gudwin & El Alfa),Bad Bunny,93,8,https://www.last.fm/music/Bad+Bunny/_/La+Romana+(feat.+Josh+Gudwin+&+El+Alfa),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
FINA (with Young Miko),Bad Bunny,80,8,https://www.last.fm/music/Bad+Bunny/_/FINA+(with+Young+Miko),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Safaera (Feat. Jowell & Randy, Nengo Flow)",Bad Bunny,83,8,"https://www.last.fm/music/Bad+Bunny/_/Safaera+(Feat.+Jowell+&+Randy,+Nengo+Flow)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
El Challet - Remix,Bad Bunny,74,8,https://www.last.fm/music/Bad+Bunny/_/El+Challet+-+Remix,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Pero Ya No (By JGalvez) (WWW.ELGENERO.COM),Bad Bunny,79,8,https://www.last.fm/music/Bad+Bunny/_/Pero+Ya+No+(By+JGalvez)+(WWW.ELGENERO.COM),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Nadie Sabe Lo Que Va a Pasar Mañana,Bad Bunny,67,8,https://www.last.fm/music/Bad+Bunny/_/Nadie+Sabe+Lo+Que+Va+a+Pasar+Ma%C3%B1ana,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tu No Metes Cabra (Original),Bad Bunny,81,8,https://www.last.fm/music/Bad+Bunny/_/Tu+No+Metes+Cabra+(Original),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
v,Bad Bunny,67,8,https://www.last.fm/music/Bad+Bunny/_/v,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
BAD CON NICKY ft. Nicky Jam,Bad Bunny,71,8,https://www.last.fm/music/Bad+Bunny/_/BAD+CON+NICKY+ft.+Nicky+Jam,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Una Velita [Explicit],Bad Bunny,56,8,https://www.last.fm/music/Bad+Bunny/_/Una+Velita+%5BExplicit%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
25 8 (By JGalvez) (WWW.ELGENERO.COM),Bad Bunny,62,8,https://www.last.fm/music/Bad+Bunny/_/25+8+(By+JGalvez)+(WWW.ELGENERO.COM),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Lo De Nosotros,Bad Bunny,49,8,https://www.last.fm/music/Bad+Bunny/_/Lo+De+Nosotros,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Bugatti/120 Drill (By MillerPauta) (ElGenero.Cl),Bad Bunny,46,8,https://www.last.fm/music/Bad+Bunny/_/Bugatti%2F120+Drill+(By+MillerPauta)+(ElGenero.Cl),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"BAD BUNNY, LUAR LA L - 100 MILLONES [Visualizer]",Bad Bunny,47,8,"https://www.last.fm/music/Bad+Bunny/_/BAD+BUNNY,+LUAR+LA+L+-+100+MILLONES+%5BVisualizer%5D",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
GET,Bad Bunny,43,8,https://www.last.fm/music/Bad+Bunny/_/GET,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Puesto Pa' Guerrial feat. Myke Towers,Bad Bunny,47,8,https://www.last.fm/music/Bad+Bunny/_/Puesto+Pa%27+Guerrial+feat.+Myke+Towers,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
BAD BUNNY x DADDY YANKEE  - LA SANTA | YHLQMDLG [Visualizer],Bad Bunny,42,8,https://www.last.fm/music/Bad+Bunny/_/BAD+BUNNY+x+DADDY+YANKEE++-+LA+SANTA+%7C+YHLQMDLG+%5BVisualizer%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Corazon (By JGalvez) (WWW.ELGENERO.COM),Bad Bunny,43,8,https://www.last.fm/music/Bad+Bunny/_/Corazon+(By+JGalvez)+(WWW.ELGENERO.COM),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Ojitos Lindos [Explicit],Bad Bunny,33,8,https://www.last.fm/music/Bad+Bunny/_/Ojitos+Lindos+%5BExplicit%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
BAD BUNNY - THUNDER Y LIGHTNING (Visualizer) | nadie sabe lo que va a pasar mañana,Bad Bunny,32,8,https://www.last.fm/music/Bad+Bunny/_/BAD+BUNNY+-+THUNDER+Y+LIGHTNING+(Visualizer)+%7C+nadie+sabe+lo+que+va+a+pasar+ma%C3%B1ana,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Hoy Cobré (By JGalvez) (WWW.ELGENERO.COM),Bad Bunny,33,8,https://www.last.fm/music/Bad+Bunny/_/Hoy+Cobr%C3%A9+(By+JGalvez)+(WWW.ELGENERO.COM),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
100 MILLONES [Explicit],Bad Bunny,32,8,https://www.last.fm/music/Bad+Bunny/_/100+MILLONES+%5BExplicit%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yo Visto Así (By JGalvez) (WWW.ELGENERO.COM),Bad Bunny,32,8,https://www.last.fm/music/Bad+Bunny/_/Yo+Visto+As%C3%AD+(By+JGalvez)+(WWW.ELGENERO.COM),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Safaera (feat. Jowell & Randy and Ñengo Flow),Bad Bunny,34,8,https://www.last.fm/music/Bad+Bunny/_/Safaera+(feat.+Jowell+&+Randy+and+%C3%91engo+Flow),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Dime,Bad Bunny,32,8,https://www.last.fm/music/Bad+Bunny/_/Dime,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Yo Perreo Sola (ft. Nesi),Bad Bunny,31,8,https://www.last.fm/music/Bad+Bunny/_/Yo+Perreo+Sola+(ft.+Nesi),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
ACHO PR [Explicit],Bad Bunny,28,8,https://www.last.fm/music/Bad+Bunny/_/ACHO+PR+%5BExplicit%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Trellas (By JGalvez) (WWW.ELGENERO.COM),Bad Bunny,29,8,https://www.last.fm/music/Bad+Bunny/_/Trellas+(By+JGalvez)+(WWW.ELGENERO.COM),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
P FKN R (ft. Kendo Kaponi & Arcangel),Bad Bunny,29,8,https://www.last.fm/music/Bad+Bunny/_/P+FKN+R+(ft.+Kendo+Kaponi+&+Arcangel),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"SORRY PAPI (feat. ABRA, Benito A. Martínez Ocasio)",Bad Bunny,27,8,"https://www.last.fm/music/Bad+Bunny/_/SORRY+PAPI+(feat.+ABRA,+Benito+A.+Mart%C3%ADnez+Ocasio)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
callaita orquesta,Bad Bunny,25,8,https://www.last.fm/music/Bad+Bunny/_/callaita+orquesta,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Pero Ya No - Bad Bunny | YHLQMDLG,Bad Bunny,27,8,https://www.last.fm/music/Bad+Bunny/_/Pero+Ya+No+-+Bad+Bunny+%7C+YHLQMDLG,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
EN CASITA (ft Gabriela),Bad Bunny,25,8,https://www.last.fm/music/Bad+Bunny/_/EN+CASITA+(ft+Gabriela),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
BAD BUNNY x ANUEL AA - ESTÁ CABRÓN SER YO | YHLQMDLG,Bad Bunny,23,8,https://www.last.fm/music/Bad+Bunny/_/BAD+BUNNY+x+ANUEL+AA+-+EST%C3%81+CABR%C3%93N+SER+YO+%7C+YHLQMDLG,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Safaera ft. Jowell & Randy & Ñengo Flow,Bad Bunny,24,8,https://www.last.fm/music/Bad+Bunny/_/Safaera+ft.+Jowell+&+Randy+&+%C3%91engo+Flow,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Callaíta (feat. Tainy),Bad Bunny,25,8,https://www.last.fm/music/Bad+Bunny/_/Calla%C3%ADta+(feat.+Tainy),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Maldita Pobreza (By JGalvez) (WWW.ELGENERO.COM),Bad Bunny,23,8,https://www.last.fm/music/Bad+Bunny/_/Maldita+Pobreza+(By+JGalvez)+(WWW.ELGENERO.COM),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Fantasía,Bad Bunny,27,8,https://www.last.fm/music/Bad+Bunny/_/Fantas%C3%ADa,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"Me Mata (con Arcangel, Almighty, Bryant Myers y Noriel)",Bad Bunny,19,8,"https://www.last.fm/music/Bad+Bunny/_/Me+Mata+(con+Arcangel,+Almighty,+Bryant+Myers+y+Noriel)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
¿Cual Es Tu Plan? (feat. Ñejo & Pj Sin Suela),Bad Bunny,23,8,https://www.last.fm/music/Bad+Bunny/_/%C2%BFCual+Es+Tu+Plan%3F+(feat.+%C3%91ejo+&+Pj+Sin+Suela),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
EL MUNDO ES MÍO | EL ÚLTIMO TOUR DEL MUNDO [Visualizer],Bad Bunny,19,8,https://www.last.fm/music/Bad+Bunny/_/EL+MUNDO+ES+M%C3%8DO+%7C+EL+%C3%9ALTIMO+TOUR+DEL+MUNDO+%5BVisualizer%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
200 MPH (feat. Josh Gudwin & Diplo),Bad Bunny,19,8,https://www.last.fm/music/Bad+Bunny/_/200+MPH+(feat.+Josh+Gudwin+&+Diplo),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Tarot (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,17,8,https://www.last.fm/music/Bad+Bunny/_/Tarot+(360%C2%B0+Visualizer)+%7C+Un+Verano+Sin+Ti,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
MR. OCTOBER (Visualizer) | nadie sabe lo que va a pasar mañana,Bad Bunny,16,8,https://www.last.fm/music/Bad+Bunny/_/MR.+OCTOBER+(Visualizer)+%7C+nadie+sabe+lo+que+va+a+pasar+ma%C3%B1ana,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
DÁKITI Ft. Jhay Cortez,Bad Bunny,17,8,https://www.last.fm/music/Bad+Bunny/_/D%C3%81KITI+Ft.+Jhay+Cortez,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
BAD BUNNY - RLNDT | X100PRE,Bad Bunny,16,8,https://www.last.fm/music/Bad+Bunny/_/BAD+BUNNY+-+RLNDT+%7C+X100PRE,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Soy Peor (feat. Benito A Martinez),Bad Bunny,15,8,https://www.last.fm/music/Bad+Bunny/_/Soy+Peor+(feat.+Benito+A+Martinez),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Puton (feat. Willy Notez),Bad Bunny,19,8,https://www.last.fm/music/Bad+Bunny/_/Puton+(feat.+Willy+Notez),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
BAD BUNNY  - LA DIFÍCIL | YHLQMDLG,Bad Bunny,15,8,https://www.last.fm/music/Bad+Bunny/_/BAD+BUNNY++-+LA+DIF%C3%8DCIL+%7C+YHLQMDLG,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
MIA (feat. bab.bunny),Bad Bunny,19,8,https://www.last.fm/music/Bad+Bunny/_/MIA+(feat.+bab.bunny),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
‎Ser Bichote,Bad Bunny,16,8,https://www.last.fm/music/Bad+Bunny/_/%E2%80%8ESer+Bichote,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Party (feat. Alejandro),Bad Bunny,14,8,https://www.last.fm/music/Bad+Bunny/_/Party+(feat.+Alejandro),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Horny Music,Bad Bunny,13,8,https://www.last.fm/music/Bad+Bunny/_/Horny+Music,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
VOU 787 (Visualizer) | nadie sabe lo que va a pasar mañana,Bad Bunny,13,8,https://www.last.fm/music/Bad+Bunny/_/VOU+787+(Visualizer)+%7C+nadie+sabe+lo+que+va+a+pasar+ma%C3%B1ana,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
¿Cual Es Tu Plan? (con DJ Nelson),Bad Bunny,13,8,https://www.last.fm/music/Bad+Bunny/_/%C2%BFCual+Es+Tu+Plan%3F+(con+DJ+Nelson),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Compositor Del Año ( Official Video ) ©,Bad Bunny,14,8,https://www.last.fm/music/Bad+Bunny/_/Compositor+Del+A%C3%B1o+(+Official+Video+)+%C2%A9,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
El Apagón (Andruss Remix) [Mixed],Bad Bunny,11,8,https://www.last.fm/music/Bad+Bunny/_/El+Apag%C3%B3n+(Andruss+Remix)+%5BMixed%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
Review,Bad Bunny,11,8,https://www.last.fm/music/Bad+Bunny/_/Review,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
‎Amorfoda,Bad Bunny,12,8,https://www.last.fm/music/Bad+Bunny/_/%E2%80%8EAmorfoda,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
‎RONCA FREESTYLE,Bad Bunny,12,8,https://www.last.fm/music/Bad+Bunny/_/%E2%80%8ERONCA+FREESTYLE,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
"MERCEDES CAROTA (feat. YOVNGCHIMI, Benito A. Martinez Ocasio, Angel Javier Avile)",Bad Bunny,10,8,"https://www.last.fm/music/Bad+Bunny/_/MERCEDES+CAROTA+(feat.+YOVNGCHIMI,+Benito+A.+Martinez+Ocasio,+Angel+Javier+Avile)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
THUNDER Y LIGHTNING feat. ELADIO CARRIÓN,Bad Bunny,10,8,https://www.last.fm/music/Bad+Bunny/_/THUNDER+Y+LIGHTNING+feat.+ELADIO+CARRI%C3%93N,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
kany1,Bad Bunny,11,8,https://www.last.fm/music/Bad+Bunny/_/kany1,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
BAD BUNNY - BOOKER T (Official Video),Bad Bunny,10,8,https://www.last.fm/music/Bad+Bunny/_/BAD+BUNNY+-+BOOKER+T+(Official+Video),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
TRELLAS | EL ÚLTIMO TOUR DEL MUNDO [Visualizer],Bad Bunny,10,8,https://www.last.fm/music/Bad+Bunny/_/TRELLAS+%7C+EL+%C3%9ALTIMO+TOUR+DEL+MUNDO+%5BVisualizer%5D,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
